,filename
2011,2019-07-05 W1121001 WS_[W1121].pdf
2012,2019-07-23 W3255001 WS_[W3255].pdf
2013,2021-08-26 WITN4496013 WS-3_Brendan Brown on behalf of NHS Business Services Authority; 26 Aug 2021.pdf
2014,2021-10-29 WITN6897001 WS-R_Richard Newton.pdf
2015,2019-02-27 W1190001 WS_[W1190].pdf
2016,2022-10-26 WITN3425011 WS-R_Sandra Elizabeth Carman; 26 October 2022.pdf
2017,2021-06-17 W5609 WS_John Alan Smith.pdf
2018,2020-04-24 W1776001 WS_[W1776].pdf
2019,2019-05-01 WITN01440001 WS_Rita Shaw.pdf
2020,2020-07-16 WITN2005001 WS-R_Victoria Burley.pdf
2021,2021-02-22 WITN5524001 WS_Jane Barker.pdf
2022,2019-08-30 WITN0679001 WS_David Fielding;30 August 2019.pdf
2023,2020-12-01 WITN4717001 WS-R_Ben Stocks.pdf
2024,2019-03-14 W1521001 WS_[W1521].pdf
2025,2022-10-21 WITN7248001 WS_Colin Melville; 21 Oct 2022.pdf
2026,2019-05-23 WITN2765001 WS-1_Patricia Kelly - 03 May 2019.pdf
2027,2019-03-28 WITN1658001 WS-R_Joanna Victoria Gower.pdf
2028,2019-06-13 W0358001 WS_[W0358].pdf
2029,2020-11-20 WITN4028001 WS_Professor Philip Cachia; 20 Nov 2020.pdf
2030,2020-03-03 WITN2146001 WS_Marion Louise Green.pdf
2031,2019-03-07 W1708 WS_[W1708].pdf
2032,2019-09-01 W2986001 WS_[W2986].pdf
2033,2019-08-26 W3252001 WS_[W3252].pdf
2034,2021-06-04 WITN2300001 WS_Katherine Johnson.pdf
2035,2019-04-19 W2875001 WS_W2875.pdf
2036,2019-10-01 WITN0789005 WS-2_Dorothy Mary Wright.pdf
2037,2020-11-25 W3158001 WS_[W3158].pdf
2038,2018-12-21 WITN1445001 WS_Carol Osborne.pdf
2039,2021-08-26 WITN6615001 WS_Diana Mary Jones - 26 Aug 2021.pdf
2040,2022-02-04 W6916001 WS_[W6916].pdf
2041,2019-05-05 WITN1411001 WS_Hannah Morrow.pdf
2042,2019-07-25 W0203 WS_[W0203].pdf
2043,2019-01-24 WITN1131001 WS_Elizabeth Jane Bye.pdf
2044,2019-02-15 W2717001 WS_[W2717].pdf
2045,2019-06-11 WITN3235001 WS-R_James Hatton.pdf
2046,2021-06-09 WITN4685008 WS_Helena Daly; 09 Jun 2021.pdf
2047,2020-04-24 WITN7273001 WS_Ronald Edge.pdf
2048,2020-02-23 W3960001 WS_[W3960].pdf
2049,2019-02-27 WITN1279001 WS-R_Rhiannon Mary Hatton.pdf
2050,2019-02-27 W1736001 WS_[W1736].pdf
2051,2019-09-23 WITN1444001 WS_Suzanne Orford.pdf
2052,2023-01-08 WITN7469001 WS-R_Lynda Towers LLB ; 08 January 2023.pdf
2053,2020-06-02 W2728001 WS_[W2728].pdf
2054,2020-04-24 W0370001 WS_[W0370].pdf
2055,2019-07-10 W2311001 WS_[W2311].pdf
2056,2021-11-01 WITN6896001 WS_Sajid Ibrahim.pdf
2057,2020-09-23 WITN3688001 WS_Elizabeth Marie Slater - 23 Sep 2020.pdf
2058,2019-03-28 WITN1748001 WS_Michael John Gower.pdf
2059,2020-12-02 WITN2665001 WS_Linda Grigor.pdf
2060,2021-02-04 W4212001 WS_[W4212].pdf
2061,2019-05-07 W3044 WS_[W3044].pdf
2062,2022-04-07 W7031 WS_[W7031].pdf
2063,2019-01-29 W1634001 WS_[W1634].pdf
2064,2020-11-04 WITN0921001 WS_Dr Orla McNulty; 04 Nov 2020.pdf
2065,2021-04-21 WITN0713015 WS-3_Samantha Baker; 21 April 2021.pdf
2066,2020-12-14 WITN4134014 WS-R_Kenneth Gray in response to the written statement of Dr John Ramage.pdf
2067,2021-07-17 WITN2218001 WS_Robert Monaghan.pdf
2068,2018-12-19 W1063 WS_[W1063].pdf
2069,2020-01-08 WITN3811001 WS_Sandra Margaret Capelin - 08 Jan 2020.pdf
2070,2019-06-10 WITN1363001 WS_Shirley MacRae.pdf
2071,2020-08-21 WITN1056009 WS-3_Colette Wintle; 21 Aug 2020.pdf
2072,2020-03-02 WITN4063001 WS-1_Belinda Hacking on behalf of the Scottish Health Boards - 26 Jan 2020.pdf
2073,2021-03-15 WITN4725001 WS_Anthony Yeaman.pdf
2074,2019-07-08 WITN2243001 WS_Mrs V [W2234]; 24 June 2019.pdf
2075,2021-09-21 W2149001 WS-R_Pippa Nightingale on behalf of Chelsea and Westminster Hospital NHS Foundation to the written statement of [W2149].pdf
2076,2020-06-20 WITN4178001 WS_Carly Jane Bayford.pdf
2077,2019-12-03 W1549001 WS_[W1549].pdf
2078,2020-01-13 WITN3892001 WS_Claire Anne Planter.pdf
2079,2020-11-05 W3186001 WS_[W3186].pdf
2080,2021-01-23 WITN3161001 WS_[W3161] - 23 Jan 2021.pdf
2081,2019-02-21 W1149001 WS_[W1149].pdf
2082,2020-12-02 WITN2860001 WS_Ian Brayzer.pdf
2083,2022-10-12 WITN3430099 WS-1_Professor Kenneth Calman; 12 Oct 2022.pdf
2084,2021-04-29 WITN4688003 WS-2_William Vineall.pdf
2085,2022-08-09 WITN5287001 WS_Edwina Currie Jones; 09 August 2022.pdf
2086,2019-02-20 WITN1099001 WS_Stephen Biszko.pdf
2087,2019-10-10 WITN1594001 WS_Emma Louise Frame.pdf
2088,2019-03-04 WITN2054001 WS_Georgina Abrahams.pdf
2089,2020-03-26 WITN4108001 WS_Caroline Burrows.pdf
2090,2021-02-04 W2258001 WS-2_[W2258].pdf
2091,2020-09-22 WITN5518001 WS-R_Jacqueline Totterdell (on behalf of St George's University Hospital NHS Foundation Trust); 22 September 2020.pdf
2092,2019-10-07 W3777001 WS_[W3777].pdf
2093,2019-03-13 WITN0235002 WS_Karen Pearce.pdf
2094,2019-03-07 WITN2186001 WS_Mary Margaret Campbell.pdf
2095,2019-09-11 W2697001 WS_[W2697].pdf
2096,2019-04-30 W2334001 WS_[W2334].pdf
2097,2019-07-04 W0772001 WS_[W0772].pdf
2098,2021-03-28 WITN3208001 WS_[W3208] - 28 Mar 2021.pdf
2099,2022-07-27 WITN7069001 WS_Michelle O'Neill; 27 July 2022.pdf
2100,2021-10-27 WITN3530085 WS_Marc Turner; 27 Oct 2021.pdf
2101,2019-02-25 W2557001 WS_[W2557].pdf
2102,2018-12-27 W1144001 WS_[W1144].pdf
2103,2023-02-08 WITN7352012 WS-3_Jayne Brady; 08 February 2023.pdf
2104,2022-09-12 WITN7169001 WS_Dr Patricia Troop; 12 September 2022.pdf
2105,2019-02-26 W1117001 WS_[W1117].pdf
2106,2020-01-04 W1576001 WS_[W1576].pdf
2107,2019-08-13 WITN3529001 WS_Elizabeth Foster.pdf
2108,2019-10-30 W1850001 WS_Carol Carruthers [W1850].pdf
2109,2019-03-01 W1550001 WS_[W1550].pdf
2110,2022-12-07 WITN7099006 WS_Dr Nick Phin (on behalf of Public Health England) - 7 December 2022.pdf
2111,2019-06-15 WITN3425001 WS-R_Sandra Elizabeth Carman to the written statement of Susan Harrison; 15 June 2019.pdf
2112,2022-12-15 WITN7496001 WS_Melanie Johnson; 15 December 2022.pdf
2113,2020-03-02 WITN0713010 WS-2_Samantha Baker on behalf of the Scottish Government - 10 Feb 2020.pdf
2114,2019-07-28 WITN3250001 WS_Ann Carbery.pdf
2115,2018-12-28 W1357001 WS_[W1357].pdf
2116,2020-12-24 W3878001 WS-R_Dr McVerry to the written statements of [W3878] and [W3193].pdf
2117,2021-11-28 WITN6436001 WS_Billy Watson.pdf
2118,2019-02-12 W1892001 WS_[W1892].pdf
2119,2020-03-12 WITN4663002 WS-2_Fiona Reynolds on behalf of Birmingham Women's and Children's NHS Foundation Trust; 12 March 2020.pdf
2120,2019-04-05 WITN2702001 WS_Elaine Turner.pdf
2121,2019-05-01 W2500 WS_[W2500].pdf
2122,2019-02-18 W2294001 WS_[W2294].pdf
2123,2020-06-25 WITN4182001 WS_Alan Jamieson.pdf
2124,2022-03-02 W6996001 WS_[W6996].pdf
2125,2020-09-22 WITN4219001 WS_Norman Parker - 22 Sep 2020.pdf
2126,2021-09-01 W5706 WS_[W5706].pdf
2127,2022-11-12 WITN7202001 WS_Sir Rupert Jackson; 12 November 2022.pdf
2128,2019-11-22 W1542001 WS_[W1542].pdf
2129,2021-04-28 WITN5649001 WS_Eileen Gough.pdf
2130,2022-04-27 WITN4734001 WS_Lynn Stevenson.pdf
2131,2019-04-26 WITN7273001 WS_Nancy Arabella Rybinska-Lambert.pdf
2132,"2022-07-11 WITN7140001 WS_Emile Armour, Head of Information Governance and Data Protection Officer, on behalf of Portsmouth Hospitals University NHS Trust; 11 Jul 2022.pdf"
2133,2021-12-24 WITN4688062 WS-6_William Vineall.pdf
2134,2020-11-05 WITN4511002 WS-R_Matthew Metcalfe (on behalf of Northampton General Hospital NHS); 05 November 2020.pdf
2135,2018-12-18 WITN1439001 WS_Francis Noel O'Hora.pdf
2136,2020-04-15 W1302 WS_[W1302].pdf
2137,2018-11-13 W2152001 WS_[W2152].pdf
2138,2022-04-28 WITN7034001 WS_Professor James Ironside; 28 Apr 2022.pdf
2139,2019-08-10 W0376001 WS_[W0376].pdf
2140,2019-10-13 WITN3498001 WS_Patience Moore.pdf
2141,2018-11-15 WITN0128001 WS_[W0128]- 15 November 2018.pdf
2142,2019-07-04 W0192001 WS-1supp_[W0192].pdf
2143,2023-01-12 WITN7624001 WS_Sean O'Kelly; 12 January 2023.pdf
2144,2021-01-26 W1026 WS-R_Dr Ronald Vaughan to the written statement of [W1026].pdf
2145,2021-02-26 W5362001 WS_[W5362].pdf
2146,2019-10-10 W3200 WS_[W3200].pdf
2147,2020-02-05 W0568001 WS-2_W0568.pdf
2148,2019-02-19 WITN2001001 WS_[W2001] ; 19 February 2019.pdf
2149,2020-06-27 WITN1791011 WS_[W1791]; 27 Jun 2020.pdf
2150,2018-11-23 WITN4506006 WS_Martin Riley on behalf of WIBSS; 23 Nov 2018.pdf
2151,2019-04-10 WITN0633001 WS_Stephen Heath ; 10 April 2019.pdf
2152,2022-12-01 WITN7519001 WS_Ruth Glassborow (on behalf of Healthcare Improvement Scotland); 1 December 2022.pdf
2153,2020-11-18 WITN3174003 WS-1_Dr Vivian Mitchell - 09 Oct 2020.pdf
2154,2019-07-24 WITN3396001 WS_Coco Crowley.pdf
2155,2021-07-06 WITN4514001 WS_David Ian Bell; 06 Jul 2021.pdf
2156,2019-05-29 W2803 WS_[W2803].pdf
2157,2020-04-24 W0496001 WS_[W0496].pdf
2158,2020-03-19 WITN3965001 WS_Mark Foster.pdf
2159,2021-09-20 WITN6421001 WS_Ruth Wilson.pdf
2160,2022-05-13 WITN5682001 WS_Nick Hulme (on behalf of East Suffolk and North Essex NHS Foundation Trust; 13 May 2021.pdf
2161,2019-08-02 W3040 WS_[W3040].pdf
2162,2019-07-01 W0250001 WS_[W0250].pdf
2163,2021-11-16 WITN4033011 WS-R_Prof Michael Makris on behalf of Sheffield Teaching Hospitals NHS Foundation Trust to the written statement of Josephine Elizabeth Gant.pdf
2164,2021-02-03 WITN3998001 WS_Hilary Price - 03 Feb 2021.pdf
2165,"2022-09-07 WITN7125001 WS-R_Eric Sanders, on behalf of University Hospitals Bristol and Weston NHS Foundation Trust.pdf"
2166,2021-03-04 WITN3101004 WS-4_Dr Patricia Hewitt; 4 March 2021.pdf
2167,2019-02-27 W1208 WS_[W1208].pdf
2168,2019-01-04 WITN2254001 WS_Melanie Richmond; 4 Jan 2019.pdf
2169,2019-04-26 W2889001 WS_[W2889].pdf
2170,2020-07-27 W2273001 WS_[W2273].pdf
2171,2019-03-28 WITN1616001 WS_Christine Woolliscroft.pdf
2172,2019-06-06 WITN0913001 WS_Suzanne Lloyd.pdf
2173,2019-04-24 W2735001 WS_[W2735].pdf
2174,2021-06-15 WITN2701001 WS_Michael Rose.pdf
2175,2020-04-24 WITN7273001 WS-R_Dr Jonathan Wilde to the written statement of Caroline Carthy.pdf
2176,2019-04-30 WITN1688001 WS-1_Derek Martindale - 17 Feb 2019.pdf
2177,2020-02-13 WITN0894001 WS_Lorraine Campbell (on behalf of Northern Ireland Blood Transfusion Service); 13 February 2020.pdf
2178,2018-12-13 W2252001 WS_[W2252].pdf
2179,2022-11-23 WITN7489001 WS_Sylvia Shearer; 23 November 2022.pdf
2180,2018-10-15 WITN2235001 WS-R_Bruce Norval; 15 October 2018.pdf
2181,2020-08-20 WITN4079001 WS_David John Hill; 20 August 2020.pdf
2182,2022-07-08 WITN6603001 WS_Baroness Gillian Merron.pdf
2183,2021-10-30 W5935001 WS_[W5935].pdf
2184,2022-11-22 WITN6932040 WS_Tracey Gillies (on behalf of NHS Lothian); 22 November 2022.pdf
2185,2019-07-22 WITN2718001 WS_Heather Joy Evans.pdf
2186,2021-10-28 WITN4120001 WS-R_Susan Douglas; 28 October 2021.pdf
2187,2019-04-30 WITN0175001 WS_Kenneth Cheley.pdf
2188,2019-01-24 WITN0629001 WS_Billie Josephine Reynolds; 24 Jan 2019.pdf
2189,2021-06-18 W5544001 WS_[W5544].pdf
2190,2020-03-02 WITN3449023 WS-4_Caroline Leonard on behalf of Belfast Health & Social Care Trust - 19 Feb 2020.pdf
2191,2021-06-09 WITN5570022 WS-R_Robin Swann MLA in response to Simon Hamilton (W2339); 9 Jun 2021.pdf
2192,2021-10-17 WITN6431001 WS_Ann Young.pdf
2193,2020-03-08 WITN3841001 WS_Alan Kilcoyne.pdf
2194,2021-04-27 WITN5251001 WS_Norma Guy; 27 Apr 2021.pdf
2195,2020-04-24 W0319001 WS_[W0319].pdf
2196,2022-11-25 WITN4199001 WS_Andrew Welch (on behalf of Newcastle Upon Tyne Hospitals NHS Foundation Trust); 25 November 2022.pdf
2197,2022-04-03 WITN7030001 WS_Linda Cummings.pdf
2198,2020-09-30 WITN4408007 WS_Richard Lee; 30 Sep 2020.pdf
2199,2020-04-24 W1498001 WS_[W1498].pdf
2200,2020-06-30 W3668001 WS_[W3668].pdf
2201,2019-04-11 W2548001 WS_[W2548].pdf
2202,2021-07-04 WITN4921001 WS-R_Gillian Beryl Togun.pdf
2203,2019-10-01 WITN3600001 WS_Alison Wood.pdf
2204,2020-01-07 W3854001 WS_[W3854].pdf
2205,"2022-09-01 WITN7209001 WS-R_Christine Morris, Associate Director of Safety and Learning, on behalf of Lancashire Teaching Hospitals NHS Foundation Trust.pdf"
2206,2022-02-22 WITN7035001 WS_Karen Smith (on behalf of NHS Continuing Healthcare Services (Cheshire Clinical Commissioning Group); 22 February 2022.pdf
2207,2022-03-11 WITN7055001 WS_Dr Hal Spencer (personal response and on behalf of Chesterfield Royal Hospital NHS Foundation Trust); 11 March 2022.pdf
2208,2019-04-08 W1257001 WS_[W1257].pdf
2209,2022-12-02 WITN7563001 WS_Roland Gilliam; 2 December 2022.pdf
2210,2022-03-29 WITN5575001 WS_Maggie Stack.pdf
2211,2021-02-27 WITN5423001 WS_Dr David Goff; 27 Feb 2021.pdf
2212,2022-03-10 WITN4496023 WS-7_Brendan Brown; 10 March 2022.pdf
2213,2018-11-27 WITN1534001 WS_Paul Smith.pdf
2214,2021-02-10 WITN4408008 WS_Richard Lee; 10 Feb 2021.pdf
2215,2019-04-04 WITN0460001 WS_Marian Sadri.pdf
2216,2019-09-19 W3272001 WS_[W3272].pdf
2217,2023-01-18 WITN7641001 WS_Professor Brian Edwards; 18 January 2023.pdf
2218,2022-08-18 WITN7116015 WS_Dr Chris Deighan; 18 August 2022.pdf
2219,2019-02-27 WITN1463001 WS_Allan Pepper.pdf
2220,2020-04-20 W2915001 WS_[W2915].pdf
2221,2020-04-24 W2887001 WS_[W2887].pdf
2222,2023-01-12 WITN3837001 WS_William Gilchrist; 12 January 2023.pdf
2223,2020-12-08 WITN5239001 WS_Ann Marie Hutchinson.pdf
2224,2019-02-28 W2141001 WS_[W2141].pdf
2225,2020-08-25 W3964001 WS_[W3964].pdf
2226,2022-02-07 W6964001 WS_[W6964].pdf
2227,2019-12-11 WITN3083001 WS_Bryan Hunter.pdf
2228,2019-04-30 W1826001 WS_[W1826].pdf
2229,2021-12-21 WITN6384001 WS_Jacob Hewings.pdf
2230,2019-02-24 WITN1443001 WS_Moira Oldfield.pdf
2231,2019-03-13 WITN0141001 WS_Peter Langley.pdf
2232,2019-05-01 WITN451OOO1 WS_Eileen Burridge.pdf
2233,2019-06-25 WITN3261001 WS_Graham Charles Russell.pdf
2234,2021-05-21 WITN4504009 WS-R_Karin Pappenheim in response to Lynne Kelly (W3988); 21 May 2021.pdf
2235,2021-03-08 WITN4749001 WS_Dr Ron Kerr; 8 Mar 2021.pdf
2236,2021-12-15 WITN6362001 WS_[W6362] - 15 Dec 2021.pdf
2237,2020-03-08 W1465001 WS-2_[W1465].pdf
2238,2019-10-05 WITN0863001 WS_Jill Brown.pdf
2239,2022-02-12 WITN4992001 WS_Karen Macnally.pdf
2240,2020-10-01 W1777001 WS-R_Dr Mark Winter to the written statement of [W1777].pdf
2241,2022-11-09 WITN4535002 WS_Dr Derek King; 09 November 2022.pdf
2242,2021-01-25 W0483001 WS_[W0483].pdf
2243,2020-12-23 WITN5238001 WS-R_Mitchell Stocks.pdf
2244,2020-10-27 W4654001 WS_W4654.pdf
2245,2019-01-16 WITN4506007 WS-2_Martin Riley on behalf of WIBSS; 16 Jan 2019.pdf
2246,2020-10-18 WITN4265001 WS_Mr Waqar Bashir Ahmad.pdf
2247,2019-05-21 W2658001 WS_Brigid Campbell [W2658].pdf
2248,2020-06-11 W0145001 WS-R_Dr Charles Hay to the written statement of [W0145].pdf
2249,2019-10-29 W3201 WS_W3201.pdf
2250,2019-06-24 WITN2913001 WS_Maureen Yvonne Haslam.pdf
2251,2019-02-24 W2261001 WS_[W2261].pdf
2252,2019-02-21 WITN1169001 WS_Cheryl Cope.pdf
2253,2021-04-15 W0597001 WS-1_[W0597].pdf
2254,2019-06-27 WITN1700001 WS_Joanne RIchardson.pdf
2255,2022-03-04 WITN5416001 WS_Trevor Clarke.pdf
2256,2019-05-29 WITN1410001 WS_Cathal Morrow.pdf
2257,2020-08-11 WITN2870001 WS_George Reisenman.pdf
2258,2021-09-30 WITN6049001 WS_Wesley Redfearn - 30 Sep 2021.pdf
2259,2021-11-29 WITN6413001 WS_Peter Baker.pdf
2260,2020-10-15 W2149001 WS_[W2149].pdf
2261,2019-08-20 W3348001 WS_[W3348].pdf
2262,2020-04-24 W0121001 WS_[W0121].pdf
2263,2019-08-19 WITN3556001 WS_Roy George Rencher.pdf
2264,2020-04-24 W3276001 WS_[W3276].pdf
2265,2019-05-03 WITN0302009 WS_Elizabeth Davies.pdf
2266,2021-03-22 WITN4685001 WS_Dr Helena Mary Daly; 22 Mar 2021.pdf
2267,2022-09-01 WITN6911007 WS_Iain Paterson on behalf of Greater Glasgow Health Board.pdf
2268,2022-07-18 W0670001 WS-8_Brendan Brown in response to [W0670].pdf
2269,2019-05-07 WITN3044001 WS-1_Mr BC - 07 May 2019.pdf
2270,2019-02-15 WITN1394001 WS_Brenda Maragret Millard.pdf
2271,2021-02-25 W2349001 WS-R_Gillian Harris on behalf of Betsi Cadwaladr University Health Board to the written statement of [W2349].pdf
2272,2018-11-15 W0128001 WS_[W0128].pdf
2273,2019-12-12 W3771001 WS_[W3771].pdf
2274,2019-05-03 W1593001 WS_[W1593].pdf
2275,2019-07-01 W2082 WS_[W2082].pdf
2276,2020-07-02 W1620001 WS-R_Dr Vivian Eric Mitchell to the written statement of [W1620].pdf
2277,2019-11-28 W3878001 WS_[W3878].pdf
2278,2020-04-24 W0177001 WS_[W0177].pdf
2279,2022-11-23 WITN4507016 WS-2_Liam McIvor (on behalf of Infected Blood Payment Scheme Northern Ireland); 23 November 2022.pdf
2280,2019-10-04 WITN3677001 WS_Sandra Butcher.pdf
2281,2019-02-28 W1572001 WS_[W1572].pdf
2282,2019-06-01 WITN0785001 WS_Professor Liakat Ali Parapia; 01 June 2019.pdf
2283,2019-09-23 WITN3258001 WS_Jennifer Anne Mitchell.pdf
2284,2022-06-24 WITN3825001 WS-R_Dr May Hawkesworth to the Written Statement of Kathleen Stewart - 04 Dec 2019.pdf
2285,2020-10-26 W1103 WS-3_[W1103].pdf
2286,2018-02-11 WITN4020001 WS_Carol Pritchard.pdf
2287,2020-04-13 W1325001 WS_[W1325].pdf
2288,2019-04-09 W1286001 WS_[W1286].pdf
2289,2020-02-19 WITN3691001 WS_Susan Beynon; 19 February 2020.pdf
2290,2019-07-31 W1233001 WS_[W1233].pdf
2291,2021-10-26 WITN6932001 WS-R_Lothian Health Board; 26 October 2021.pdf
2292,2019-02-24 W2274001 WS_[W2274].pdf
2293,2019-12-20 WITN1248001 WS_Susan Margaret Gray.pdf
2294,2019-08-29 WITN3469001 WS_Christine Fitzgerald.pdf
2295,2019-02-21 WITN1780001 WS_Michael George Stewart Smith.pdf
2296,2022-04-08 WITN6334001 WS_James Sanderson.pdf
2297,2019-05-23 WITN1296001 WS_Margaret Howells.pdf
2298,2021-06-02 W3204 WS_[W3204].pdf
2299,2019-03-22 WITN1443001 WS_Mark Oldfield.pdf
2300,2019-01-26 WITN1710001 WS_Mavis Slater.pdf
2301,2022-08-02 WITN4052001 WS_Mary Duggan; 02 Aug 2022.pdf
2302,2019-08-20 WITN1565001 WS-R_Debra Thiang Su Todd.pdf
2303,2020-04-24 W0041 WS-2_[W0041].pdf
2304,2021-03-21 WITN4739001 WS_Dr Lynne Ball; 21 Mar 2021.pdf
2305,2019-01-27 W2649001 WS_[W2649].pdf
2306,2019-01-27 W2397001 WS_[W2397].pdf
2307,2022-09-12 WITN5523001 WS_Baroness Helen Hayman.pdf
2308,2020-08-06 WITN4077001 WS_Elizabeth Lamch.pdf
2309,2019-08-01 W3244001 WS_[W3244].pdf
2310,2019-09-01 WITN1541015 WS-3_Lee Terrence Stay.pdf
2311,2020-02-25 W3952001 WS_[W3952].pdf
2312,2022-11-12 WITN7273001 WS_Katie Cusick; 14 November 2022.pdf
2313,2022-02-10 W6274001 WS_[W6274].pdf
2314,2022-08-31 WITN7199001 WS-R_Sir Tony Blair; 31 August 2022.pdf
2315,2019-02-16 WITN2749001 WS_Clive Lloyd Forbes.pdf
2316,2021-09-02 WITN4506027 WS-4_Alison Ramsey; 02 Sep 2021.pdf
2317,2020-11-17 W2629001 WS_[W2629].pdf
2318,2019-10-19 WITN3889001 WS_Edna Hodgkins.pdf
2319,2021-01-20 WITN3754048 WS_Professor Geoffrey Mark Dusheiko.pdf
2320,2022-07-24 WITN6011001 WS_Sue Stephens.pdf
2321,2018-09-17 WITN5679001 WS-R_Christopher Andrew Eric Studd.pdf
2322,2020-01-16 W3036 WS_[W3036].pdf
2323,2019-05-05 WITN29370001 WS_Andrew Scott.pdf
2324,2021-10-16 WITN5762001 WS_Clark Watson - 16 Oct 2021.pdf
2325,2019-09-27 W0888001 WS_[W0888].pdf
2326,2019-04-09 WITN02051001 WS_Joanne Vincent.pdf
2327,2019-02-22 W2837001 WS-2_[W2837] on behalf of their older brother.pdf
2328,2019-01-12 W1499001 WS_[W1499].pdf
2329,2019-07-22 WITN3390001 WS_Jonathan Wilkinson.pdf
2330,2020-11-01 W2127001 WS_[W2127].pdf
2331,2020-04-09 WITN4477001 WS_Alison Fox (on behalf of East Kent Hospitals University); 09 April 2020.pdf
2332,2022-09-25 WITN3643001 WS_Emeritus Professor Margaret Bassendine.pdf
2333,2018-12-11 W2231001 WS_[W2231].pdf
2334,2019-11-27 WITN1448001 WS_Sharon Pace.pdf
2335,2019-01-03 WITN2275001 WS_David Thomson.pdf
2336,2022-09-17 WITN4809001 WS_Penelope Chequer.pdf
2337,2022-09-05 WITN7194001 WS_Yvonne De Sampayo; 5 September 2022.pdf
2338,2022-05-20 WITN4171001 WS_Nia Wyn Morris; 20 May 2022.pdf
2339,2019-03-10 WITN2498001 WS_Richard Elfred Price Jones.pdf
2340,2022-11-25 WITN4680008 WS-2_Lord Philip Hunt; 25 November 2022.pdf
2341,2021-05-13 WITN3092001 WS_Bernard Manson; 13 May 2021.pdf
2342,2022-12-12 WITN3075037 WS-5_Ian Green - 12 December 2022.pdf
2343,2020-04-21 WITN2819018 WS_Barry Fitzgerald; 21 Apr 2020.pdf
2344,2020-09-27 WITN4687001 WS_Henry David Paynter.pdf
2345,2019-07-24 W0054 WS_[W0054].pdf
2346,2019-05-04 WITN1020002 WS_Barbara Scott.pdf
2347,2021-07-16 W5659001 WS_Isabel Epstein.pdf
2348,2021-04-29 W0640001 WS-2_[W0640].pdf
2349,2019-01-09 WITN1276001 WS_Matthew Stephen Harris.pdf
2350,2019-10-28 W1037 WS_[W1037].pdf
2351,2022-09-06 WITN7115001 WS_John Canavan; 6 Sep 2022.pdf
2352,2021-02-23 WITN4123001 WS_Juliet Swindells; 23 Feb 2021.pdf
2353,2020-04-24 W1225001 WS_[W1225].pdf
2354,2019-07-04 WITN3257001 WS_James Jessup.pdf
2355,2019-06-11 W2525001 WS_[W2525].pdf
2356,2019-05-21 W2942001 WS-1_[W2942].pdf
2357,2020-09-09 WITN4548001 WS_Nico Fletcher.pdf
2358,2021-05-03 WITN5252001 WS_Roderick Morrison; 03 May 2021.pdf
2359,2019-02-20 WITN1243001 WS_Adrian Goodyear.pdf
2360,2022-06-09 WITN5289001 WS-R_Baroness Virginia Bottomley; 09 Jun 2022.pdf
2361,2019-07-24 WITN2354002 WS-2_Elaine Huxley - 23 Mar 2019.pdf
2362,2019-11-24 WITN2918001 WS_Paul Jones.pdf
2363,2021-05-21 WITN4504010 WS-R_Karin Pappenheim to the written statement of W1056; 21 May 2021.pdf
2364,2019-02-01 WITN2721001 WS_Michael George Stead.pdf
2365,2022-12-15 WITN7481001 WS_Elizabeth Woodeson; 15 December 2022.pdf
2366,2019-04-04 W1533001 WS_[W1533].pdf
2367,2020-02-04 W1074 WS_[W1074].pdf
2368,2021-07-12 W5546001 WS_[W5546].pdf
2369,2019-12-09 WITN3377001 WS_Elvira Renata Kuhni.pdf
2370,2019-09-24 WITN3641001 WS_Linda Menzies - 24 Sep 2019.pdf
2371,2021-11-19 W2235001 WS-R_Professor Christine Lee to the Written Statement of Bruce Norval (W2235).pdf
2372,2019-08-04 WITN3248001 WS_David Allen.pdf
2373,2019-04-01 W0366001 WS_[W0366].pdf
2374,2019-10-01 WITN3281001 WS_Rachael Watkins.pdf
2375,2022-03-14 WITN5725001 WS_Dr Michael Williams; 14 Mar 2022.pdf
2376,2019-06-17 W1539001 WS_[W1539].pdf
2377,2019-11-23 WITN3846001 WS_Robert Douglas Chapman.pdf
2378,2019-08-02 WITN3471001 WS_Sajid Ahmed.pdf
2379,2020-03-16 WITN2012001 WS_Karen Fox.pdf
2380,2020-03-22 WITN4139001 WS_Leigh Gregory.pdf
2381,2019-01-15 WITN1226001 WS_Wayne Gambin.pdf
2382,2021-12-21 WITN5996001 WS_Geoffrey Cubitt.pdf
2383,2021-02-15 WITN3109001 WS_Kathleen Joyce Algie - 15 Feb 2021.pdf
2384,2020-08-07 WITN3094028 WS_Debra Pollard; 07 Aug 2020.pdf
2385,2019-02-25 W2004 WS_[W2004].pdf
2386,2019-08-15 WITN3530002 WS-R_Marc Turner (SNBTS) to the written statement of Eileen Dyson - 27 Jun 2019.pdf
2387,2019-09-02 W3579001 WS_[W3579].pdf
2388,2021-07-15 WITN4688059 WS-4_William Vineall; 15 Jul 2021.pdf
2389,2019-01-31 WITN1304001 WS_Marjorie James.pdf
2390,2023-01-27 WITN7649001 WS_Jonathan Cameron; 27 January 2023.pdf
2391,2020-02-19 WITN1361001 WS_Elizabeth MacRae.pdf
2392,2023-01-26 WITN0771001 WS-2_Lord Norman Fowler; 26 January 2023.pdf
2393,2019-01-28 W1637001 WS_W1637.pdf
